transaction_id,player_id,tricode,type,date,notes
1984-MNS-3-8447891,8447891,MNS,DRAFTED,1984-06-09,"On 1984-06-09, with the 46th overall pick in the 3rd round of the 1984 draft, MNS selected Ken Hodge Jr., a HIGH-MA forward playing for St. John's Prep."
1984-PHI-3-8451710,8451710,PHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 47th overall pick in the 3rd round of the 1984 draft, PHI selected John Stevens, a OHL defenseman playing for the Oshawa Generals."
1984-LAK-3-8446684,8446684,LAK,DRAFTED,1984-06-09,"On 1984-06-09, with the 48th overall pick in the 3rd round of the 1984 draft, LAK selected John English, a OHL defenseman playing for the Sault Ste. Marie Greyhounds."
1984-DET-3-8446037,8446037,DET,DRAFTED,1984-06-09,"On 1984-06-09, with the 49th overall pick in the 3rd round of the 1984 draft, DET selected Milan Chalupa, a Intl defenseman playing for Czech National Team."
1984-STL-3-8456124,8456124,STL,DRAFTED,1984-06-09,"On 1984-06-09, with the 50th overall pick in the 3rd round of the 1984 draft, STL selected Toby Ducolon, a Vermont forward playing for Bellows Free Academy."
1984-MTL-3-8451033,8451033,MTL,DRAFTED,1984-06-09,"On 1984-06-09, with the 51st overall pick in the 3rd round of the 1984 draft, MTL selected Patrick Roy, a QMJHL goalie playing for the Granby Bisons."
1984-VAN-3-8451135,8451135,VAN,DRAFTED,1984-06-09,"On 1984-06-09, with the 52nd overall pick in the 3rd round of the 1984 draft, VAN selected David Saunders, a NCAA forward playing for St. Lawrence University."
1984-STL-3-8446376,8446376,STL,DRAFTED,1984-06-09,"On 1984-06-09, with the 53rd overall pick in the 3rd round of the 1984 draft, STL selected Robert Dirk, a WHL defenseman playing for the Regina Pats."
1984-MTL-3-8455654,8455654,MTL,DRAFTED,1984-06-09,"On 1984-06-09, with the 54th overall pick in the 3rd round of the 1984 draft, MTL selected Graeme Bonar, a OHL forward playing for the Sault Ste. Marie Greyhounds."
1984-VAN-3-8455851,8455851,VAN,DRAFTED,1984-06-09,"On 1984-06-09, with the 55th overall pick in the 3rd round of the 1984 draft, VAN selected Landis Chaulk, a WHL forward playing for the Calgary Wranglers."
1984-STL-3-8457658,8457658,STL,DRAFTED,1984-06-09,"On 1984-06-09, with the 56th overall pick in the 3rd round of the 1984 draft, STL selected Alan Perry, a R.I. goalie playing for Mount St. Charles H.S.."
1984-QUE-3-8446825,8446825,QUE,DRAFTED,1984-06-09,"On 1984-06-09, with the 57th overall pick in the 3rd round of the 1984 draft, QUE selected Steven Finn, a QMJHL defenseman playing for the Laval Voisins."
1984-VAN-3-8451712,8451712,VAN,DRAFTED,1984-06-09,"On 1984-06-09, with the 58th overall pick in the 3rd round of the 1984 draft, VAN selected Mike Stevens, a OHL forward playing for the Kitchener Rangers."
1984-WSH-3-8450408,8450408,WSH,DRAFTED,1984-06-09,"On 1984-06-09, with the 59th overall pick in the 3rd round of the 1984 draft, WSH selected Michal Pivonka, a Intl forward playing for Czech National Team."
1984-BUF-3-8451343,8451343,BUF,DRAFTED,1984-06-09,"On 1984-06-09, with the 60th overall pick in the 3rd round of the 1984 draft, BUF selected Ray Sheppard, a OHL forward playing for the Cornwall Royals."
1984-BOS-3-8455937,8455937,BOS,DRAFTED,1984-06-09,"On 1984-06-09, with the 61st overall pick in the 3rd round of the 1984 draft, BOS selected Jeff Cornelius, a OHL defenseman playing for the Toronto Marlboros."
1984-NYI-3-8449902,8449902,NYI,DRAFTED,1984-06-09,"On 1984-06-09, with the 62nd overall pick in the 3rd round of the 1984 draft, NYI selected Jeff Norton, a HIGH-MA defenseman playing for Cushing Academy."
1984-EDM-3-8457532,8457532,EDM,DRAFTED,1984-06-09,"On 1984-06-09, with the 63rd overall pick in the 3rd round of the 1984 draft, EDM selected Todd Norman, a Minn. forward playing for Hill-Murray H.S.."
1984-PIT-4-8458193,8458193,PIT,DRAFTED,1984-06-09,"On 1984-06-09, with the 64th overall pick in the 4th round of the 1984 draft, PIT selected Mark Teevens, a OHL forward playing for the Peterborough Petes."
1984-MTL-4-8455709,8455709,MTL,DRAFTED,1984-06-09,"On 1984-06-09, with the 65th overall pick in the 4th round of the 1984 draft, MTL selected Lee Brodeur, a North Dakota forward playing for Grafton H.S.."
1984-CHI-4-8456199,8456199,CHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 66th overall pick in the 4th round of the 1984 draft, CHI selected Tommy Eriksson, a SEL forward playing for Modo Hockey Ornskoldsvik."
1984-TOR-4-8450743,8450743,TOR,DRAFTED,1984-06-09,"On 1984-06-09, with the 67th overall pick in the 4th round of the 1984 draft, TOR selected Jeff Reese, a OHL goalie playing for the London Knights."
1984-WIN-4-8457392,8457392,WIN,DRAFTED,1984-06-09,"On 1984-06-09, with the 68th overall pick in the 4th round of the 1984 draft, WIN selected Chris Mills, a MTJHL defenseman playing for Bramalea Jr. B."
1984-LAK-4-8456381,8456381,LAK,DRAFTED,1984-06-09,"On 1984-06-09, with the 69th overall pick in the 4th round of the 1984 draft, LAK selected Thomas Glavine, a Mass. forward playing for Billerica H.S.."
1984-NYI-4-8458401,8458401,NYI,DRAFTED,1984-06-09,"On 1984-06-09, with the 70th overall pick in the 4th round of the 1984 draft, NYI selected Doug Wieck, a Minn. forward playing for Rochester Mayo H.S.."
1984-STL-4-8456585,8456585,STL,DRAFTED,1984-06-09,"On 1984-06-09, with the 71st overall pick in the 4th round of the 1984 draft, STL selected Graham Herring, a QMJHL defenseman playing for the Longueuil Chevaliers."
1984-WIN-4-8455893,8455893,WIN,DRAFTED,1984-06-09,"On 1984-06-09, with the 72nd overall pick in the 4th round of the 1984 draft, WIN selected Sean Clement, a COJHL defenseman playing for Brockville Jr. A."
1984-VAN-4-8455594,8455594,VAN,DRAFTED,1984-06-09,"On 1984-06-09, with the 73rd overall pick in the 4th round of the 1984 draft, VAN selected Brian Bertuzzi, a WHL defenseman playing for the Kamloops Junior Oilers."
1984-NJD-4-8452571,8452571,NJD,DRAFTED,1984-06-09,"On 1984-06-09, with the 74th overall pick in the 4th round of the 1984 draft, NJD selected Paul Ysebaert, a Ontario forward playing for Petrolia Jr. B."
1984-CGY-4-8457853,8457853,CGY,DRAFTED,1984-06-09,"On 1984-06-09, with the 75th overall pick in the 4th round of the 1984 draft, CGY selected Peter Rosol, a Czech forward playing for Dukla Jihlava."
1984-MNS-4-8457199,8457199,MNS,DRAFTED,1984-06-09,"On 1984-06-09, with the 76th overall pick in the 4th round of the 1984 draft, MNS selected Miroslav Maly, a GER D1 defenseman playing for Bayreuth ESV."
1984-NYR-4-8445736,8445736,NYR,DRAFTED,1984-06-09,"On 1984-06-09, with the 77th overall pick in the 4th round of the 1984 draft, NYR selected Paul Broten, a Minn. forward playing for Roseau H.S.."
1984-QUE-4-8457654,8457654,QUE,DRAFTED,1984-06-09,"On 1984-06-09, with the 78th overall pick in the 4th round of the 1984 draft, QUE selected Terry Perkins, a WHL forward playing for the Portland Winter Hawks."
1984-PHI-4-8456505,8456505,PHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 79th overall pick in the 4th round of the 1984 draft, PHI selected David Hanson, a N. Dakota forward playing for Grand Forks H.S.."
1984-WSH-4-8448487,8448487,WSH,DRAFTED,1984-06-09,"On 1984-06-09, with the 80th overall pick in the 4th round of the 1984 draft, WSH selected Kris King, a OHL forward playing for the Peterborough Petes."
1984-BUF-4-8447458,8447458,BUF,DRAFTED,1984-06-09,"On 1984-06-09, with the 81st overall pick in the 4th round of the 1984 draft, BUF selected Bob Halkidis, a OHL defenseman playing for the London Knights."
1984-BOS-4-8448374,8448374,BOS,DRAFTED,1984-06-09,"On 1984-06-09, with the 82nd overall pick in the 4th round of the 1984 draft, BOS selected Bob Joyce, a Sask. forward playing for Notre Dame H.S.."
1984-NYI-4-8447438,8447438,NYI,DRAFTED,1984-06-09,"On 1984-06-09, with the 83rd overall pick in the 4th round of the 1984 draft, NYI selected Ari Haanpaa, a FINLAND forward playing for Ilves Tampere."
1984-EDM-4-8457538,8457538,EDM,DRAFTED,1984-06-09,"On 1984-06-09, with the 84th overall pick in the 4th round of the 1984 draft, EDM selected Richard Novak, a BCJHL forward playing for the Richmond Sockeyes."
1984-PIT-5-8448265,8448265,PIT,DRAFTED,1984-06-09,"On 1984-06-09, with the 85th overall pick in the 5th round of the 1984 draft, PIT selected Arto Javanainen, a FINLAND forward playing for Assat Pori."
1984-NJD-5-8449718,8449718,NJD,DRAFTED,1984-06-09,"On 1984-06-09, with the 86th overall pick in the 5th round of the 1984 draft, NJD selected Jon Morris, a Mass. forward playing for Chelmsford H.S.."
1984-LAK-5-8456416,8456416,LAK,DRAFTED,1984-06-09,"On 1984-06-09, with the 87th overall pick in the 5th round of the 1984 draft, LAK selected David Grannis, a HIGH-MN forward playing for South St. Paul."
1984-TOR-5-8445917,8445917,TOR,DRAFTED,1984-06-09,"On 1984-06-09, with the 88th overall pick in the 5th round of the 1984 draft, TOR selected Jack Capuano, a Conn. defenseman playing for Kent H.S.."
1984-MNS-5-8457705,8457705,MNS,DRAFTED,1984-06-09,"On 1984-06-09, with the 89th overall pick in the 5th round of the 1984 draft, MNS selected Jiri Poner, a DEL forward playing for Landshut EV."
1984-CHI-5-8457042,8457042,CHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 90th overall pick in the 5th round of the 1984 draft, CHI selected Timo Lehkonen, a FINLAND goalie playing for Jokerit Helsinki."
1984-DET-5-8457123,8457123,DET,DRAFTED,1984-06-09,"On 1984-06-09, with the 91st overall pick in the 5th round of the 1984 draft, DET selected Mats Lundstrom, a Sweden forward playing for Swedish National Team."
1984-STL-5-8457605,8457605,STL,DRAFTED,1984-06-09,"On 1984-06-09, with the 92nd overall pick in the 5th round of the 1984 draft, STL selected Scott Paluch, a NAHL defenseman playing for the Chicago Jets."
1984-WIN-5-8457961,8457961,WIN,DRAFTED,1984-06-09,"On 1984-06-09, with the 93rd overall pick in the 5th round of the 1984 draft, WIN selected Scott Schneider, a NCAA forward playing for Colorado College."
1984-VAN-5-8448922,8448922,VAN,DRAFTED,1984-06-09,"On 1984-06-09, with the 94th overall pick in the 5th round of the 1984 draft, VAN selected Brett MacDonald, a OHL defenseman playing for the North Bay Centennials."
1984-MTL-5-8456721,8456721,MTL,DRAFTED,1984-06-09,"On 1984-06-09, with the 95th overall pick in the 5th round of the 1984 draft, MTL selected Gerald Johannson, a SJHL defenseman playing for Swift Current."
1984-CGY-5-8457631,8457631,CGY,DRAFTED,1984-06-09,"On 1984-06-09, with the 96th overall pick in the 5th round of the 1984 draft, CGY selected Joel Paunio, a FINLAND forward playing for HIFK Helsinki."
1984-MNS-5-8451845,8451845,MNS,DRAFTED,1984-06-09,"On 1984-06-09, with the 97th overall pick in the 5th round of the 1984 draft, MNS selected Kari Takko, a FINLAND goalie playing for Assat Pori."
1984-NYR-5-8446452,8446452,NYR,DRAFTED,1984-06-09,"On 1984-06-09, with the 98th overall pick in the 5th round of the 1984 draft, NYR selected Clark Donatelli, a OHA forward playing for Stratford Jr. A."
1984-WIN-5-8451293,8451293,WIN,DRAFTED,1984-06-09,"On 1984-06-09, with the 99th overall pick in the 5th round of the 1984 draft, WIN selected Brent Severyn, a WHL forward playing for the Seattle Breakers."
1984-PHI-5-8446450,8446450,PHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 100th overall pick in the 5th round of the 1984 draft, PHI selected Brian Dobbin, a OHL forward playing for the London Knights."
1984-CHI-5-8451163,8451163,CHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 101st overall pick in the 5th round of the 1984 draft, CHI selected Darin Sceviour, a WHL forward playing for the Lethbridge Broncos."
1984-BUF-5-8457754,8457754,BUF,DRAFTED,1984-06-09,"On 1984-06-09, with the 102nd overall pick in the 5th round of the 1984 draft, BUF selected Joe Rampton, a OHL forward playing for the Sault Ste. Marie Greyhounds."
1984-BOS-5-8455612,8455612,BOS,DRAFTED,1984-06-09,"On 1984-06-09, with the 103rd overall pick in the 5th round of the 1984 draft, BOS selected Michael Bishop, a OHL goalie playing for the London Knights."
1984-NYI-5-8449763,8449763,NYI,DRAFTED,1984-06-09,"On 1984-06-09, with the 104th overall pick in the 5th round of the 1984 draft, NYI selected Mike Murray, a OHL forward playing for the London Knights."
1984-EDM-5-8456957,8456957,EDM,DRAFTED,1984-06-09,"On 1984-06-09, with the 105th overall pick in the 5th round of the 1984 draft, EDM selected Richard Lambert, a Toronto forward playing for Henry Carr H.S.."
1984-EDM-6-8452227,8452227,EDM,DRAFTED,1984-06-09,"On 1984-06-09, with the 106th overall pick in the 6th round of the 1984 draft, EDM selected Emanuel Viveiros, a WHL defenseman playing for the Prince Albert Raiders."
1984-NJD-6-8449474,8449474,NJD,DRAFTED,1984-06-09,"On 1984-06-09, with the 107th overall pick in the 6th round of the 1984 draft, NJD selected Kirk McLean, a OHL goalie playing for the Oshawa Generals."
1984-LAK-6-8458147,8458147,LAK,DRAFTED,1984-06-09,"On 1984-06-09, with the 108th overall pick in the 6th round of the 1984 draft, LAK selected Greg Strome, a NCAA goalie playing for U. of North Dakota."
1984-TOR-6-8456753,8456753,TOR,DRAFTED,1984-06-09,"On 1984-06-09, with the 109th overall pick in the 6th round of the 1984 draft, TOR selected Fabian Joseph, a WHL forward playing for the Victoria Cougars."
1984-HFD-6-8449610,8449610,HFD,DRAFTED,1984-06-09,"On 1984-06-09, with the 110th overall pick in the 6th round of the 1984 draft, HFD selected Mike Millar, a OHL forward playing for the Brantford Alexanders."
1984-CHI-6-8446087,8446087,CHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 111th overall pick in the 6th round of the 1984 draft, CHI selected Chris Clifford, a OHL goalie playing for the Kingston Canadians."
1984-DET-6-8456503,8456503,DET,DRAFTED,1984-06-09,"On 1984-06-09, with the 112th overall pick in the 6th round of the 1984 draft, DET selected Randy Hansch, a WHL goalie playing for the Victoria Cougars."
1984-STL-6-8452018,8452018,STL,DRAFTED,1984-06-09,"On 1984-06-09, with the 113th overall pick in the 6th round of the 1984 draft, STL selected Steve Tuttle, a BCJHL forward playing for the Richmond Sockeyes."
1984-WIN-6-8457097,8457097,WIN,DRAFTED,1984-06-09,"On 1984-06-09, with the 114th overall pick in the 6th round of the 1984 draft, WIN selected Gary Lorden, a RI defenseman playing for Bishop Hendricken H.S.."
1984-VAN-6-8456873,8456873,VAN,DRAFTED,1984-06-09,"On 1984-06-09, with the 115th overall pick in the 6th round of the 1984 draft, VAN selected Jeff Korchinski, a NCAA defenseman playing for Clarkson U.."
1984-MTL-6-8457495,8457495,MTL,DRAFTED,1984-06-09,"On 1984-06-09, with the 116th overall pick in the 6th round of the 1984 draft, MTL selected Jim Nesich, a QMJHL forward playing for the Verdun Juniors."
1984-CGY-6-8448091,8448091,CGY,DRAFTED,1984-06-09,"On 1984-06-09, with the 117th overall pick in the 6th round of the 1984 draft, CGY selected Brett Hull, a BCJHL forward playing for the Penticton Knights."
1984-MNS-6-8457275,8457275,MNS,DRAFTED,1984-06-09,"On 1984-06-09, with the 118th overall pick in the 6th round of the 1984 draft, MNS selected Gary McColgan, a OHL forward playing for the Oshawa Generals."
1984-NYR-6-8451105,8451105,NYR,DRAFTED,1984-06-09,"On 1984-06-09, with the 119th overall pick in the 6th round of the 1984 draft, NYR selected Kjell Samuelsson, a SEL defenseman playing for Leksands IF."
1984-QUE-6-8455942,8455942,QUE,DRAFTED,1984-06-09,"On 1984-06-09, with the 120th overall pick in the 6th round of the 1984 draft, QUE selected Darren Cota, a WHL forward playing for the Kelowna Wings."
1984-PHI-6-8456151,8456151,PHI,DRAFTED,1984-06-09,"On 1984-06-09, with the 121st overall pick in the 6th round of the 1984 draft, PHI selected John Dzikowski, a WHL forward playing for the Brandon Wheat Kings."
1984-WSH-6-8455964,8455964,WSH,DRAFTED,1984-06-09,"On 1984-06-09, with the 122nd overall pick in the 6th round of the 1984 draft, WSH selected Vito Cramarossa, a OHL forward playing for the Toronto Marlboros."
1984-BUF-6-8456343,8456343,BUF,DRAFTED,1984-06-09,"On 1984-06-09, with the 123rd overall pick in the 6th round of the 1984 draft, BUF selected James Gasseau, a QMJHL defenseman playing for the Drummondville Voltigeurs."
1984-BOS-6-8457593,8457593,BOS,DRAFTED,1984-06-09,"On 1984-06-09, with the 124th overall pick in the 6th round of the 1984 draft, BOS selected Randy Oswald, a NCAA defenseman playing for Michigan Tech."
1984-NYI-6-8458408,8458408,NYI,DRAFTED,1984-06-09,"On 1984-06-09, with the 125th overall pick in the 6th round of the 1984 draft, NYI selected Jim Wilharm, a Minn. defenseman playing for Minnetonka H.S.."
1984-EDM-6-8456094,8456094,EDM,DRAFTED,1984-06-09,"On 1984-06-09, with the 126th overall pick in the 6th round of the 1984 draft, EDM selected Ivan Dornic, a Slovak forward playing for Dukla Trencin."
1984-PIT-7-8457898,8457898,PIT,DRAFTED,1984-06-09,"On 1984-06-09, with the 127th overall pick in the 7th round of the 1984 draft, PIT selected Tom Ryan, a Mass. defenseman playing for Newton North H.S.."
1984-NJD-7-8456236,8456236,NJD,DRAFTED,1984-06-09,"On 1984-06-09, with the 128th overall pick in the 7th round of the 1984 draft, NJD selected Ian Ferguson, a OHL defenseman playing for the Oshawa Generals."
1984-LAK-7-8456499,8456499,LAK,DRAFTED,1984-06-09,"On 1984-06-09, with the 129th overall pick in the 7th round of the 1984 draft, LAK selected Timothy Hanley, a HIGH-MA forward playing for Deerfield Academy."
1984-TOR-7-8457147,8457147,TOR,DRAFTED,1984-06-09,"On 1984-06-09, with the 130th overall pick in the 7th round of the 1984 draft, TOR selected Joseph MacInnis, a Mass. forward playing for Watertown H.S.."
